#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
587	SAV0264	chr	-	308316	309021	308316	309021	1	308316,	309021,	263	none	cmpl	cmpl	0,
587	SAV0265	chr	+	309169	309961	309169	309961	1	309169,	309961,	264	none	cmpl	cmpl	0,
587	SAV0266	chr	+	309976	311413	309976	311413	1	309976,	311413,	265	bglA	cmpl	cmpl	0,
587	SAV0267	chr	-	311899	312661	311899	312661	1	311899,	312661,	266	none	cmpl	cmpl	0,
587	SAV0268	chr	-	312911	313826	312911	313826	1	312911,	313826,	267	rbsK	cmpl	cmpl	0,
587	SAV0269	chr	-	313853	314258	313853	314258	1	313853,	314258,	268	rbsD	cmpl	cmpl	0,
587	SAV0270	chr	-	314272	315154	314272	315154	1	314272,	315154,	269	none	cmpl	cmpl	0,
587	SAV0271	chr	-	315385	316384	315385	316384	1	315385,	316384,	270	none	cmpl	cmpl	0,
587	SAV0272	chr	+	316522	316723	316522	316723	1	316522,	316723,	271	none	cmpl	cmpl	0,
587	SAV0273	chr	+	316760	317153	316760	317153	1	316760,	317153,	272	none	cmpl	cmpl	0,
587	SAV0274	chr	-	317280	318657	317280	318657	1	317280,	318657,	273	none	cmpl	cmpl	0,
587	SAV0275	chr	+	318890	319883	318890	319883	1	318890,	319883,	274	none	cmpl	cmpl	0,
587	SAV0276	chr	+	320208	321159	320208	321159	1	320208,	321159,	275	lytM	cmpl	cmpl	0,
587	SAV0277	chr	-	321210	321870	321210	321870	1	321210,	321870,	276	none	cmpl	cmpl	0,
587	SAV0278	chr	-	321883	322804	321883	322804	1	321883,	322804,	277	none	cmpl	cmpl	0,
587	SAV0279	chr	-	322800	323967	322800	323967	1	322800,	323967,	278	none	cmpl	cmpl	0,
587	SAV0280	chr	-	324034	325558	324034	325558	1	324034,	325558,	279	none	cmpl	cmpl	0,
587	SAV0281	chr	-	325888	326782	325888	326782	1	325888,	326782,	280	none	cmpl	cmpl	0,
587	SAV0282	chr	+	327029	327323	327029	327323	1	327029,	327323,	281	none	cmpl	cmpl	0,
587	SAV0283	chr	+	327405	330435	327405	330435	1	327405,	330435,	282	none	cmpl	cmpl	0,
587	SAV0284	chr	+	330434	330893	330434	330893	1	330434,	330893,	283	none	cmpl	cmpl	0,
587	SAV0285	chr	+	330864	331107	330864	331107	1	330864,	331107,	284	none	cmpl	cmpl	0,
587	SAV0286	chr	+	331119	332454	331119	332454	1	331119,	332454,	285	none	cmpl	cmpl	0,
587	SAV0287	chr	+	332475	336915	332475	336915	1	332475,	336915,	286	none	cmpl	cmpl	0,
587	SAV0289	chr	+	336944	337337	336944	337337	1	336944,	337337,	287	none	cmpl	cmpl	0,
587	SAV0290	chr	+	337352	337667	337352	337667	1	337352,	337667,	288	none	cmpl	cmpl	0,
587	SAV0291	chr	+	337663	338341	337663	338341	1	337663,	338341,	289	none	cmpl	cmpl	0,
587	SAV0292	chr	+	338340	338658	338340	338658	1	338340,	338658,	290	none	cmpl	cmpl	0,
587	SAV0293	chr	+	338667	340512	338667	340512	1	338667,	340512,	291	none	cmpl	cmpl	0,
587	SAV0294	chr	+	340522	341014	340522	341014	1	340522,	341014,	292	none	cmpl	cmpl	0,
587	SAV0295	chr	+	341216	341900	341216	341900	1	341216,	341900,	293	none	cmpl	cmpl	0,
587	SAV0296	chr	+	342045	342657	342045	342657	1	342045,	342657,	294	none	cmpl	cmpl	0,
587	SAV0297	chr	+	342791	343010	342791	343010	1	342791,	343010,	295	none	cmpl	cmpl	0,
587	SAV0298	chr	+	343141	343642	343141	343642	1	343141,	343642,	296	none	cmpl	cmpl	0,
587	SAV0299	chr	+	343652	344153	343652	344153	1	343652,	344153,	297	none	cmpl	cmpl	0,
587	SAV0300	chr	+	344163	344625	344163	344625	1	344163,	344625,	298	none	cmpl	cmpl	0,
587	SAV0301	chr	+	344673	345174	344673	345174	1	344673,	345174,	299	none	cmpl	cmpl	0,
587	SAV0302	chr	+	345184	345670	345184	345670	1	345184,	345670,	300	none	cmpl	cmpl	0,
587	SAV0303	chr	+	346294	346669	346294	346669	1	346294,	346669,	301	none	cmpl	cmpl	0,
587	SAV0304	chr	+	346818	347217	346818	347217	1	346818,	347217,	302	none	cmpl	cmpl	0,
587	SAV0305	chr	-	347432	348257	347432	348257	1	347432,	348257,	303	none	cmpl	cmpl	0,
587	SAV0306	chr	-	348493	349801	348493	349801	1	348493,	349801,	304	none	cmpl	cmpl	0,
587	SAV0307	chr	+	350384	351275	350384	351275	1	350384,	351275,	305	none	cmpl	cmpl	0,
587	SAV0308	chr	+	351523	352573	351523	352573	1	351523,	352573,	306	none	cmpl	cmpl	0,
587	SAV0309	chr	+	352585	353263	352585	353263	1	352585,	353263,	307	none	cmpl	cmpl	0,
587	SAV0310	chr	+	353470	354502	353470	354502	1	353470,	354502,	308	none	cmpl	cmpl	0,
587	SAV0311	chr	+	354844	355963	354844	355963	1	354844,	355963,	309	none	cmpl	cmpl	0,
587	SAV0312	chr	+	355937	356861	355937	356861	1	355937,	356861,	310	none	cmpl	cmpl	0,
587	SAV0313	chr	+	356871	358092	356871	358092	1	356871,	358092,	311	none	cmpl	cmpl	0,
587	SAV0314	chr	-	358196	359729	358196	359729	1	358196,	359729,	312	none	cmpl	cmpl	0,
587	SAV0315	chr	-	359768	360650	359768	360650	1	359768,	360650,	313	nanA	cmpl	cmpl	0,
587	SAV0316	chr	+	360807	361668	360807	361668	1	360807,	361668,	314	none	cmpl	cmpl	0,
587	SAV0317	chr	-	361944	362745	361944	362745	1	361944,	362745,	315	none	cmpl	cmpl	0,
587	SAV0318	chr	+	362884	363553	362884	363553	1	362884,	363553,	316	none	cmpl	cmpl	0,
587	SAV0319	chr	-	363683	364997	363683	364997	1	363683,	364997,	317	none	cmpl	cmpl	0,
587	SAV0320	chr	+	365414	367490	365414	367490	1	365414,	367490,	318	geh	cmpl	cmpl	0,
587	SAV0321	chr	-	367731	368559	367731	368559	1	367731,	368559,	319	none	cmpl	cmpl	0,
587	SAV0322	chr	-	368631	369831	368631	369831	1	368631,	369831,	320	none	cmpl	cmpl	0,
587	SAV0323	chr	+	370132	371134	370132	371134	1	370132,	371134,	321	none	cmpl	cmpl	0,
587	SAV0324	chr	+	371167	371500	371167	371500	1	371167,	371500,	322	none	cmpl	cmpl	0,
587	SAV0325	chr	+	371500	372301	371500	372301	1	371500,	372301,	323	none	cmpl	cmpl	0,
587	SAV0326	chr	+	372287	373235	372287	373235	1	372287,	373235,	324	none	cmpl	cmpl	0,
587	SAV0327	chr	+	373212	374235	373212	374235	1	373212,	374235,	325	none	cmpl	cmpl	0,
587	SAV0328	chr	+	374550	375576	374550	375576	1	374550,	375576,	326	none	cmpl	cmpl	0,
587	SAV0329	chr	-	375669	377016	375669	377016	1	375669,	377016,	327	ulaA	cmpl	cmpl	0,
587	SAV0330	chr	-	377030	377315	377030	377315	1	377030,	377315,	328	none	cmpl	cmpl	0,
587	SAV0331	chr	-	377316	377760	377316	377760	1	377316,	377760,	329	none	cmpl	cmpl	0,
587	SAV0332	chr	-	377764	379720	377764	379720	1	377764,	379720,	330	none	cmpl	cmpl	0,
587	SAV0333	chr	+	379931	380351	379931	380351	1	379931,	380351,	331	none	cmpl	cmpl	0,
587	SAV0334	chr	+	380457	381813	380457	381813	1	380457,	381813,	332	none	cmpl	cmpl	0,
587	SAV0335	chr	+	381916	382375	381916	382375	1	381916,	382375,	333	none	cmpl	cmpl	0,
587	SAV0336	chr	-	382438	382714	382438	382714	1	382438,	382714,	334	glpT	cmpl	cmpl	0,
587	SAV0337	chr	-	382732	383797	382732	383797	1	382732,	383797,	335	glpT	cmpl	cmpl	0,
587	SAV0338	chr	+	384108	385035	384108	385035	1	384108,	385035,	336	none	cmpl	cmpl	0,
587	SAV0339	chr	+	385048	386110	385048	386110	1	385048,	386110,	337	none	cmpl	cmpl	0,
587	SAV0340	chr	+	386123	386690	386123	386690	1	386123,	386690,	338	none	cmpl	cmpl	0,
587	SAV0341	chr	-	386748	387744	386748	387744	1	386748,	387744,	339	none	cmpl	cmpl	0,
587	SAV0342	chr	+	388108	388654	388108	388654	1	388108,	388654,	340	none	cmpl	cmpl	0,
587	SAV0343	chr	+	388920	389775	388920	389775	1	388920,	389775,	341	none	cmpl	cmpl	0,
587	SAV0344	chr	+	389885	391001	389885	391001	1	389885,	391001,	342	none	cmpl	cmpl	0,
587	SAV0345	chr	+	390978	392694	390978	392694	1	390978,	392694,	343	none	cmpl	cmpl	0,
73	SAV0346	chr	-	392934	393597	392934	393597	1	392934,	393597,	344	none	cmpl	cmpl	0,
588	SAV0347	chr	-	393652	393868	393652	393868	1	393652,	393868,	345	none	cmpl	cmpl	0,
588	SAV0348	chr	-	393975	394365	393975	394365	1	393975,	394365,	346	none	cmpl	cmpl	0,
588	SAV0349	chr	+	394604	394808	394604	394808	1	394604,	394808,	347	none	cmpl	cmpl	0,
588	SAV0350	chr	+	394804	395518	394804	395518	1	394804,	395518,	348	none	cmpl	cmpl	0,
588	SAV0351	chr	+	395542	396385	395542	396385	1	395542,	396385,	349	none	cmpl	cmpl	0,
588	SAV0352	chr	+	396384	397014	396384	397014	1	396384,	397014,	350	none	cmpl	cmpl	0,
588	SAV0353	chr	-	397400	398534	397400	398534	1	397400,	398534,	351	none	cmpl	cmpl	0,
588	SAV0354	chr	+	399072	400254	399072	400254	1	399072,	400254,	352	none	cmpl	cmpl	0,
588	SAV0355	chr	-	400336	401089	400336	401089	1	400336,	401089,	353	none	cmpl	cmpl	0,
588	SAV0356	chr	-	401131	403360	401131	403360	1	401131,	403360,	354	metE	cmpl	cmpl	0,
588	SAV0357	chr	-	403356	405198	403356	405198	1	403356,	405198,	355	none	cmpl	cmpl	0,
588	SAV0358	chr	-	405166	406327	405166	406327	1	405166,	406327,	356	none	cmpl	cmpl	0,
588	SAV0359	chr	-	406323	407427	406323	407427	1	406323,	407427,	357	none	cmpl	cmpl	0,
588	SAV0360	chr	+	408097	408934	408097	408934	1	408097,	408934,	358	none	cmpl	cmpl	0,
588	SAV0361	chr	+	409087	409969	409087	409969	1	409087,	409969,	359	none	cmpl	cmpl	0,
588	SAV0362	chr	+	409998	410202	409998	410202	1	409998,	410202,	360	none	cmpl	cmpl	0,
588	SAV0363	chr	+	410213	411311	410213	411311	1	410213,	411311,	361	none	cmpl	cmpl	0,
588	SAV0364	chr	-	411396	411588	411396	411588	1	411396,	411588,	362	none	cmpl	cmpl	0,
588	SAV0365	chr	+	411831	412128	411831	412128	1	411831,	412128,	363	rpsF	cmpl	cmpl	0,
588	SAV0366	chr	+	412148	412652	412148	412652	1	412148,	412652,	364	ssb	cmpl	cmpl	0,
588	SAV0367	chr	+	412703	412946	412703	412946	1	412703,	412946,	365	rpsR	cmpl	cmpl	0,
588	SAV0368	chr	-	413222	414197	413222	414197	1	413222,	414197,	366	none	cmpl	cmpl	0,
588	SAV0369	chr	-	414248	414503	414248	414503	1	414248,	414503,	367	none	cmpl	cmpl	0,
588	SAV0370	chr	+	415118	415730	415118	415730	1	415118,	415730,	368	none	cmpl	cmpl	0,
588	SAV0371	chr	+	416098	416467	416098	416467	1	416098,	416467,	369	none	cmpl	cmpl	0,
588	SAV0372	chr	+	416647	417220	416647	417220	1	416647,	417220,	370	none	cmpl	cmpl	0,
588	SAV0373	chr	-	417356	417620	417356	417620	1	417356,	417620,	371	none	cmpl	cmpl	0,
588	SAV0374	chr	+	417919	418171	417919	418171	1	417919,	418171,	372	none	cmpl	cmpl	0,
588	SAV0375	chr	-	418209	418419	418209	418419	1	418209,	418419,	373	none	cmpl	cmpl	0,
588	SAV0376	chr	+	418572	419178	418572	419178	1	418572,	419178,	374	none	cmpl	cmpl	0,
588	SAV0377	chr	-	419243	419627	419243	419627	1	419243,	419627,	375	none	cmpl	cmpl	0,
588	SAV0378	chr	-	419896	420523	419896	420523	1	419896,	420523,	376	none	cmpl	cmpl	0,
588	SAV0379	chr	-	420595	420787	420595	420787	1	420595,	420787,	377	none	cmpl	cmpl	0,
588	SAV0380	chr	-	420966	422490	420966	422490	1	420966,	422490,	378	ahpF	cmpl	cmpl	0,
588	SAV0381	chr	-	422505	423075	422505	423075	1	422505,	423075,	379	ahpC	cmpl	cmpl	0,
588	SAV0382	chr	+	423566	424322	423566	424322	1	423566,	424322,	380	none	cmpl	cmpl	0,
588	SAV0383	chr	-	424401	425790	424401	425790	1	424401,	425790,	381	none	cmpl	cmpl	0,
588	SAV0384	chr	+	426636	427956	426636	427956	1	426636,	427956,	382	tnp	cmpl	cmpl	0,
588	SAV0385	chr	-	428287	429244	428287	429244	1	428287,	429244,	383	none	cmpl	cmpl	0,
588	SAV0386	chr	-	429361	430024	429361	430024	1	429361,	430024,	384	none	cmpl	cmpl	0,
588	SAV0387	chr	-	430166	430574	430166	430574	1	430166,	430574,	385	none	cmpl	cmpl	0,
588	SAV0388	chr	+	431086	431665	431086	431665	1	431086,	431665,	386	xprT	cmpl	cmpl	0,
588	SAV0389	chr	+	431664	432933	431664	432933	1	431664,	432933,	387	pbuX	cmpl	cmpl	0,
588	SAV0390	chr	+	432970	434437	432970	434437	1	432970,	434437,	388	guaB	cmpl	cmpl	0,
588	SAV0391	chr	+	434461	436003	434461	436003	1	434461,	436003,	389	guaA	cmpl	cmpl	0,
588	SAV0392	chr	-	436070	437264	436070	437264	1	436070,	437264,	390	int	cmpl	cmpl	0,
588	SAV0393	chr	-	437290	437491	437290	437491	1	437290,	437491,	391	none	cmpl	cmpl	0,
588	SAV0394	chr	-	437988	438219	437988	438219	1	437988,	438219,	392	none	cmpl	cmpl	0,
588	SAV0395	chr	-	438215	438698	438215	438698	1	438215,	438698,	393	none	cmpl	cmpl	0,
588	SAV0396	chr	-	438826	438937	438826	438937	1	438826,	438937,	394	none	cmpl	cmpl	0,
588	SAV0397	chr	+	439168	439522	439168	439522	1	439168,	439522,	395	none	cmpl	cmpl	0,
588	SAV0398	chr	-	439864	441784	439864	441784	1	439864,	441784,	396	tetM	cmpl	cmpl	0,
588	SAV0399	chr	-	442160	443123	442160	443123	1	442160,	443123,	397	none	cmpl	cmpl	0,
588	SAV0400	chr	-	443106	444129	443106	444129	1	443106,	444129,	398	none	cmpl	cmpl	0,
588	SAV0401	chr	-	444125	446153	444125	446153	1	444125,	446153,	399	none	cmpl	cmpl	0,
588	SAV0402	chr	-	446149	448603	446149	448603	1	446149,	448603,	400	none	cmpl	cmpl	0,
588	SAV0403	chr	-	448586	449024	448586	449024	1	448586,	449024,	401	none	cmpl	cmpl	0,
588	SAV0404	chr	-	449053	449692	449053	449692	1	449053,	449692,	402	none	cmpl	cmpl	0,
588	SAV0405	chr	-	449747	450248	449747	450248	1	449747,	450248,	403	none	cmpl	cmpl	0,
588	SAV0406	chr	-	450308	451088	450308	451088	1	450308,	451088,	404	none	cmpl	cmpl	0,
588	SAV0407	chr	-	451129	451351	451129	451351	1	451129,	451351,	405	none	cmpl	cmpl	0,
588	SAV0408	chr	-	451633	452818	451633	452818	1	451633,	452818,	406	none	cmpl	cmpl	0,
588	SAV0409	chr	-	452999	454403	452999	454403	1	452999,	454403,	407	none	cmpl	cmpl	0,
588	SAV0410	chr	-	454424	455198	454424	455198	1	454424,	455198,	408	none	cmpl	cmpl	0,
588	SAV0411	chr	-	455207	455585	455207	455585	1	455207,	455585,	409	none	cmpl	cmpl	0,
588	SAV0412	chr	-	455605	455920	455605	455920	1	455605,	455920,	410	none	cmpl	cmpl	0,
588	SAV0413	chr	-	456119	457913	456119	457913	1	456119,	457913,	411	none	cmpl	cmpl	0,
588	SAV0414	chr	-	457909	460099	457909	460099	1	457909,	460099,	412	none	cmpl	cmpl	0,
588	SAV0415	chr	-	460232	461423	460232	461423	1	460232,	461423,	413	tnp	cmpl	cmpl	0,
588	SAV0416	chr	-	461916	462453	461916	462453	1	461916,	462453,	414	none	cmpl	cmpl	0,
588	SAV0417	chr	-	462844	463549	462844	463549	1	462844,	463549,	415	none	cmpl	cmpl	0,
588	SAV0418	chr	-	463947	464244	463947	464244	1	463947,	464244,	416	none	cmpl	cmpl	0,
588	SAV0419	chr	-	464480	464633	464480	464633	1	464480,	464633,	417	none	cmpl	cmpl	0,
588	SAV0420	chr	-	465164	465524	465164	465524	1	465164,	465524,	418	none	cmpl	cmpl	0,
588	SAV0421	chr	-	465542	466388	465542	466388	1	465542,	466388,	419	none	cmpl	cmpl	0,
588	SAV0422	chr	+	466859	467540	466859	467540	1	466859,	467540,	420	set6	cmpl	cmpl	0,
588	SAV0423	chr	+	467825	468521	467825	468521	1	467825,	468521,	421	set7	cmpl	cmpl	0,
588	SAV0424	chr	+	468811	469882	468811	469882	1	468811,	469882,	422	set8	cmpl	cmpl	0,
588	SAV0425	chr	+	470245	470950	470245	470950	1	470245,	470950,	423	set10	cmpl	cmpl	0,
588	SAV0426	chr	+	471395	472091	471395	472091	1	471395,	472091,	424	set11	cmpl	cmpl	0,
588	SAV0427	chr	+	472429	473128	472429	473128	1	472429,	473128,	425	set12	cmpl	cmpl	0,
588	SAV0428	chr	+	473504	474203	473504	474203	1	473504,	474203,	426	set13	cmpl	cmpl	0,
588	SAV0429	chr	+	474568	475252	474568	475252	1	474568,	475252,	427	set14	cmpl	cmpl	0,
588	SAV0430	chr	+	475304	475463	475304	475463	1	475304,	475463,	428	none	cmpl	cmpl	0,
588	SAV0431	chr	+	475515	477072	475515	477072	1	475515,	477072,	429	hsdM	cmpl	cmpl	0,
588	SAV0432	chr	+	477064	478276	477064	478276	1	477064,	478276,	430	hsdS	cmpl	cmpl	0,
588	SAV0433	chr	+	478658	479342	478658	479342	1	478658,	479342,	431	set15	cmpl	cmpl	0,
588	SAV0434	chr	+	479363	480851	479363	480851	1	479363,	480851,	432	none	cmpl	cmpl	0,
588	SAV0435	chr	-	481060	481267	481060	481267	1	481060,	481267,	433	none	cmpl	cmpl	0,
588	SAV0436	chr	+	481603	482407	481603	482407	1	481603,	482407,	434	lpl1	cmpl	cmpl	0,
588	SAV0437	chr	+	482437	483232	482437	483232	1	482437,	483232,	435	lpl2	cmpl	cmpl	0,
588	SAV0438	chr	+	483276	484065	483276	484065	1	483276,	484065,	436	lpl3	cmpl	cmpl	0,
588	SAV0439	chr	+	484388	484871	484388	484871	1	484388,	484871,	437	none	cmpl	cmpl	0,
588	SAV0440	chr	+	484931	485717	484931	485717	1	484931,	485717,	438	none	cmpl	cmpl	0,
588	SAV0441	chr	+	485735	486518	485735	486518	1	485735,	486518,	439	lpl5	cmpl	cmpl	0,
588	SAV0442	chr	+	486574	487369	486574	487369	1	486574,	487369,	440	lpl6	cmpl	cmpl	0,
588	SAV0443	chr	+	487420	488221	487420	488221	1	487420,	488221,	441	lpl7	cmpl	cmpl	0,
588	SAV0444	chr	+	488239	489022	488239	489022	1	488239,	489022,	442	lpl8	cmpl	cmpl	0,
588	SAV0445	chr	+	489200	490016	489200	490016	1	489200,	490016,	443	lpl9	cmpl	cmpl	0,
588	SAV0446	chr	+	490005	491331	490005	491331	1	490005,	491331,	444	none	cmpl	cmpl	0,
588	SAV0447	chr	+	491327	491651	491327	491651	1	491327,	491651,	445	none	cmpl	cmpl	0,
588	SAV0448	chr	+	491669	491984	491669	491984	1	491669,	491984,	446	none	cmpl	cmpl	0,
588	SAV0449	chr	-	492272	492473	492272	492473	1	492272,	492473,	447	none	cmpl	cmpl	0,
588	SAV0450	chr	+	492651	493854	492651	493854	1	492651,	493854,	448	none	cmpl	cmpl	0,
588	SAV0451	chr	-	494267	494411	494267	494411	1	494267,	494411,	449	none	cmpl	cmpl	0,
588	SAV0452	chr	+	495441	496926	495441	496926	1	495441,	496926,	450	ndhF	cmpl	cmpl	0,
588	SAV0453	chr	+	496938	499644	496938	499644	1	496938,	499644,	451	none	cmpl	cmpl	0,
588	SAV0454	chr	+	499805	500168	499805	500168	1	499805,	500168,	452	none	cmpl	cmpl	0,
588	SAV0455	chr	-	500396	500639	500396	500639	1	500396,	500639,	453	none	cmpl	cmpl	0,
588	SAV0456	chr	+	500850	501525	500850	501525	1	500850,	501525,	454	none	cmpl	cmpl	0,
588	SAV0457	chr	+	501561	502296	501561	502296	1	501561,	502296,	455	none	cmpl	cmpl	0,
588	SAV0458	chr	+	502664	504005	502664	504005	1	502664,	504005,	456	none	cmpl	cmpl	0,
588	SAV0459	chr	+	504221	505127	504221	505127	1	504221,	505127,	457	cysM	cmpl	cmpl	0,
588	SAV0460	chr	+	505119	506262	505119	506262	1	505119,	506262,	458	yrhB	cmpl	cmpl	0,
588	SAV0462	chr	+	506556	507582	506556	507582	1	506556,	507582,	459	none	cmpl	cmpl	0,
588	SAV0463	chr	+	507585	508245	507585	508245	1	507585,	508245,	460	none	cmpl	cmpl	0,
588	SAV0464	chr	+	508281	509124	508281	509124	1	508281,	509124,	461	none	cmpl	cmpl	0,
588	SAV0465	chr	+	509455	510259	509455	510259	1	509455,	510259,	462	none	cmpl	cmpl	0,
588	SAV0466	chr	-	510443	510722	510443	510722	1	510443,	510722,	463	none	cmpl	cmpl	0,
588	SAV0467	chr	+	510861	511257	510861	511257	1	510861,	511257,	464	none	cmpl	cmpl	0,
588	SAV0468	chr	+	511246	511732	511246	511732	1	511246,	511732,	465	none	cmpl	cmpl	0,
588	SAV0469	chr	-	511900	512683	511900	512683	1	511900,	512683,	466	none	cmpl	cmpl	0,
588	SAV0470	chr	-	512679	513792	512679	513792	1	512679,	513792,	467	none	cmpl	cmpl	0,
588	SAV0471	chr	-	513912	514797	513912	514797	1	513912,	514797,	468	gltC	cmpl	cmpl	0,
588	SAV0472	chr	+	514977	519477	514977	519477	1	514977,	519477,	469	gltB	cmpl	cmpl	0,
588	SAV0473	chr	+	519494	520958	519494	520958	1	519494,	520958,	470	gltD	cmpl	cmpl	0,
588	SAV0474	chr	+	521787	523215	521787	523215	1	521787,	523215,	471	treP	cmpl	cmpl	0,
73	SAV0475	chr	+	523278	524919	523278	524919	1	523278,	524919,	472	none	cmpl	cmpl	0,
589	SAV0476	chr	+	524943	525672	524943	525672	1	524943,	525672,	473	none	cmpl	cmpl	0,
589	SAV0477	chr	+	526314	526839	526314	526839	1	526314,	526839,	474	none	cmpl	cmpl	0,
589	SAV0478	chr	+	526907	528605	526907	528605	1	526907,	528605,	475	dnaX	cmpl	cmpl	0,
589	SAV0479	chr	+	528694	529012	528694	529012	1	528694,	529012,	476	none	cmpl	cmpl	0,
589	SAV0480	chr	+	529018	529615	529018	529615	1	529018,	529615,	477	recR	cmpl	cmpl	0,
589	SAV0481	chr	+	536405	537743	536405	537743	1	536405,	537743,	478	none	cmpl	cmpl	0,
589	SAV0482	chr	+	537744	538362	537744	538362	1	537744,	538362,	479	tmk	cmpl	cmpl	0,
589	SAV0483	chr	+	538389	538719	538389	538719	1	538389,	538719,	480	none	cmpl	cmpl	0,
589	SAV0484	chr	+	538932	539859	538932	539859	1	538932,	539859,	481	holB	cmpl	cmpl	0,
589	SAV0485	chr	+	540027	540663	540027	540663	1	540027,	540663,	482	none	cmpl	cmpl	0,
589	SAV0486	chr	+	540658	541027	540658	541027	1	540658,	541027,	483	none	cmpl	cmpl	0,
589	SAV0487	chr	+	541300	542026	541300	542026	1	541300,	542026,	484	none	cmpl	cmpl	0,
589	SAV0488	chr	+	542018	542267	542018	542267	1	542018,	542267,	485	none	cmpl	cmpl	0,
589	SAV0489	chr	+	542268	543108	542268	543108	1	542268,	543108,	486	none	cmpl	cmpl	0,
589	SAV0490	chr	+	543392	545366	543392	545366	1	543392,	545366,	487	metS	cmpl	cmpl	0,
589	SAV0491	chr	+	545396	546170	545396	546170	1	545396,	546170,	488	none	cmpl	cmpl	0,
589	SAV0492	chr	+	546336	546873	546336	546873	1	546336,	546873,	489	none	cmpl	cmpl	0,
589	SAV0493	chr	+	546883	547777	546883	547777	1	546883,	547777,	490	ksgA	cmpl	cmpl	0,
589	SAV0494	chr	+	547876	548140	547876	548140	1	547876,	548140,	491	veg	cmpl	cmpl	0,
589	SAV0495	chr	+	548449	549298	548449	549298	1	548449,	549298,	492	none	cmpl	cmpl	0,
589	SAV0496	chr	+	549311	550136	549311	550136	1	549311,	550136,	493	purR	cmpl	cmpl	0,
589	SAV0497	chr	+	550152	550533	550152	550533	1	550152,	550533,	494	none	cmpl	cmpl	0,
589	SAV0498	chr	+	550604	550907	550604	550907	1	550604,	550907,	495	spoVG	cmpl	cmpl	0,
589	SAV0499	chr	+	551313	552666	551313	552666	1	551313,	552666,	496	gcaD	cmpl	cmpl	0,
589	SAV0500	chr	+	552812	553778	552812	553778	1	552812,	553778,	497	prs	cmpl	cmpl	0,
589	SAV0501	chr	+	553927	554581	553927	554581	1	553927,	554581,	498	rplY	cmpl	cmpl	0,
589	SAV0502	chr	+	554891	555464	554891	555464	1	554891,	555464,	499	pth	cmpl	cmpl	0,
589	SAV0503	chr	+	555463	558970	555463	558970	1	555463,	558970,	500	mfd	cmpl	cmpl	0,
589	SAV0504	chr	+	558959	560486	558959	560486	1	558959,	560486,	501	none	cmpl	cmpl	0,
589	SAV0505	chr	+	560485	561679	560485	561679	1	560485,	561679,	502	none	cmpl	cmpl	0,
589	SAV0506	chr	+	561675	561939	561675	561939	1	561675,	561939,	503	none	cmpl	cmpl	0,
589	SAV0507	chr	+	561956	562349	561956	562349	1	561956,	562349,	504	none	cmpl	cmpl	0,
589	SAV0508	chr	+	562453	562855	562453	562855	1	562453,	562855,	505	none	cmpl	cmpl	0,
589	SAV0509	chr	+	563034	564330	563034	564330	1	563034,	564330,	506	none	cmpl	cmpl	0,
589	SAV0510	chr	+	564334	564874	564334	564874	1	564334,	564874,	507	none	cmpl	cmpl	0,
589	SAV0511	chr	+	565130	567224	565130	567224	1	565130,	567224,	508	ftsH	cmpl	cmpl	0,
589	SAV0512	chr	+	567451	568333	567451	568333	1	567451,	568333,	509	none	cmpl	cmpl	0,
589	SAV0513	chr	+	568511	569444	568511	569444	1	568511,	569444,	510	cysK	cmpl	cmpl	0,
589	SAV0514	chr	+	569659	570463	569659	570463	1	569659,	570463,	511	folP	cmpl	cmpl	0,
589	SAV0515	chr	+	570440	570806	570440	570806	1	570440,	570806,	512	folB	cmpl	cmpl	0,
589	SAV0516	chr	+	570802	571279	570802	571279	1	570802,	571279,	513	folK	cmpl	cmpl	0,
589	SAV0517	chr	+	571817	573305	571817	573305	1	571817,	573305,	514	lysS	cmpl	cmpl	0,
589	SAV0518	chr	-	580357	581740	580357	581740	1	580357,	581740,	515	none	cmpl	cmpl	0,
589	SAV0519	chr	+	581843	582731	581843	582731	1	581843,	582731,	516	none	cmpl	cmpl	0,
589	SAV0520	chr	+	582734	583295	582734	583295	1	582734,	583295,	517	none	cmpl	cmpl	0,
589	SAV0521	chr	-	583502	584717	583502	584717	1	583502,	584717,	518	nupC	cmpl	cmpl	0,
589	SAV0522	chr	+	584874	585336	584874	585336	1	584874,	585336,	519	ctsR	cmpl	cmpl	0,
589	SAV0523	chr	+	585354	585921	585354	585921	1	585354,	585921,	520	none	cmpl	cmpl	0,
589	SAV0524	chr	+	585910	586918	585910	586918	1	585910,	586918,	521	none	cmpl	cmpl	0,
589	SAV0525	chr	+	586931	589388	586931	589388	1	586931,	589388,	522	clpC	cmpl	cmpl	0,
589	SAV0526	chr	+	589872	591237	589872	591237	1	589872,	591237,	523	radA	cmpl	cmpl	0,
589	SAV0527	chr	+	591261	592335	591261	592335	1	591261,	592335,	524	none	cmpl	cmpl	0,
589	SAV0528	chr	+	592891	594346	592891	594346	1	592891,	594346,	525	gltX	cmpl	cmpl	0,
589	SAV0529	chr	+	594774	595416	594774	595416	1	594774,	595416,	526	cysE	cmpl	cmpl	0,
